_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final,family
936449,923138,"Insect Glaive",15000,15000,210,0,"",0,"",0,"",0,0,"10.6.10.2.2.0.0 10.6.10.2.4.0.0 10.6.10.2.7.0.0",-10,,,,,,,,,,,,0,0,0,3658
936450,936449,"Insect Glaive",30000,30000,230,0,"",0,"",0,"",0,0,"8.9.8.2.3.0.0 8.9.8.2.5.0.0 8.9.8.2.8.0.0",-10,,,,,,,,,,,,0,0,0,3658
936451,936450,"Insect Glaive",0,45000,310,0,"",0,"",0,"",0,0,"4.16.3.2.5.0.0 4.16.3.2.7.0.0 4.16.3.2.10.0.0",-10,,,,,,,,,,,,0,0,0,3658
936452,936451,"Insect Glaive",0,60000,330,0,"",0,"",0,"",0,0,"4.16.3.2.10.0.0 4.16.3.2.12.0.0 4.16.3.2.14.1.0",-10,,,,,,,,,,,,0,0,0,3658
936453,936452,"Insect Glaive",0,75000,350,0,"",0,"",0,"",0,0,"4.16.3.2.14.1.0 4.16.3.2.14.3.0 4.16.3.2.14.4.2",-10,,,,,,,,,,,,0,0,1,3658
936705,0,"Insect Glaive",13000,0,160,0,Poison,18,"",0,"",0,0,"9.7.8.8.3.0.0 9.7.8.8.5.0.0 9.7.8.8.6.2.0",5,,,,,,,,,,,,1,0,0,3659
936706,936705,"Insect Glaive",0,26000,170,0,Poison,20,"",0,"",0,0,"6.5.11.9.4.0.0 6.5.11.9.6.0.0 6.5.11.9.6.3.0",5,,,,,,,,,,,,1,0,0,3659
936707,936706,"Insect Glaive",39000,39000,190,0,Poison,22,"",0,"",0,0,"13.5.3.9.4.1.0 13.5.3.9.4.3.0 13.5.3.9.4.6.0",10,,,,,,,,,,,,1,0,0,3659
936708,936707,"Insect Glaive",0,52000,250,0,Poison,24,"",0,"",0,0,"6.3.15.10.3.3.0 6.3.15.10.3.5.0 6.3.15.10.3.8.0",10,,,,,,,,,,,,1,0,0,3659
936709,936708,"Insect Glaive",0,65000,280,0,Poison,26,"",0,"",0,0,"11.5.6.12.2.4.0 11.5.6.12.2.6.0 11.5.6.12.2.7.2",10,,,,,,,,,,,,1,0,0,3659
936710,936709,"Insect Glaive",0,78000,300,0,Poison,29,"",0,"",0,0,"6.4.9.12.3.6.0 6.4.9.12.3.8.0 6.4.9.12.3.8.3",20,,,,,,,,,,,,1,0,1,3659
936961,0,"Insect Glaive",35000,0,230,0,Sleep,23,"",0,"",0,0,"4.5.23.3.3.1.1 4.5.23.3.3.1.3 4.5.23.3.3.1.6",15,,,,,,,,,,,,2,0,0,3660
936962,936961,"Insect Glaive",0,70000,250,0,Sleep,24,"",0,"",0,0,"12.13.5.4.3.2.1 12.13.5.4.3.2.3 12.13.5.4.3.2.6",15,,,,,,,,,,,,2,0,0,3660
936963,936962,"Insect Glaive",0,105000,270,0,Sleep,25,"",0,"",0,0,"10.5.8.10.2.4.1 10.5.8.10.2.4.3 10.5.8.10.2.4.6",15,,,,,,,,,,,,2,0,1,3660
937217,0,"Insect Glaive",56000,0,320,0,Water,14,"",0,"",0,0,"6.4.9.12.3.1.0 6.4.9.12.3.3.0 6.4.9.12.3.6.0",-20,,,,,,,,,,,,0,0,0,3661
937218,937217,"Insect Glaive",0,112000,340,0,Water,16,"",0,"",0,0,"10.7.3.12.7.1.0 10.7.3.12.7.3.0 10.7.3.12.7.6.0",-20,,,,,,,,,,,,0,0,0,3661
937219,937218,"Insect Glaive",0,168000,360,0,Water,18,"",0,"",0,0,"13.2.7.9.7.2.0 13.2.7.9.7.4.0 13.2.7.9.7.7.0",-20,,,,,,,,,,,,0,0,1,3661
937473,920835,"Insect Glaive",0,54000,250,0,Fire,44,"",0,"",0,0,"5.3.15.12.3.2.0 5.3.15.12.3.4.0 5.3.15.12.3.7.0",0,,,,,,,,,,,,0,0,0,3662
937474,937473,"Insect Glaive",0,108000,270,0,Fire,46,"",0,"",0,0,"6.5.11.12.3.3.0 6.5.11.12.3.5.0 6.5.11.12.3.6.2",0,,,,,,,,,,,,0,0,0,3662
937475,937474,"Insect Glaive",0,162000,300,0,Fire,48,"",0,"",0,0,"6.3.12.13.2.4.0 6.3.12.13.2.4.2 6.3.12.13.2.4.5",0,,,,,,,,,,,,0,0,1,3662
937729,928005,"Insect Glaive",0,41000,240,0,Thunder,47,"",0,"",0,0,"6.6.3.5.10.5.0 6.6.3.5.10.7.0 6.6.3.5.10.10.0",0,,,,,,,,,,,,2,0,0,3663
937730,937729,"Insect Glaive",0,82000,270,0,Thunder,50,"",0,"",0,0,"3.7.7.2.10.6.0 3.7.7.2.10.8.0 3.7.7.2.10.11.0",0,,,,,,,,,,,,2,0,0,3663
937731,937730,"Insect Glaive",0,123000,290,0,Thunder,52,"",0,"",0,0,"3.7.7.2.10.11.0 3.7.7.2.10.13.0 3.7.7.2.10.15.1",0,,,,,,,,,,,,2,0,1,3663
937985,0,"Insect Glaive",14000,0,180,0,"",0,"",0,"",0,0,"7.3.11.8.6.0.0 7.3.11.8.8.0.0 7.3.11.8.9.2.0",15,,,,,,,,,,,,1,0,0,3664
937986,937985,"Insect Glaive",0,28000,200,0,"",0,"",0,"",0,0,"11.4.10.9.5.1.0 11.4.10.9.5.3.0 11.4.10.9.5.6.0",15,,,,,,,,,,,,1,0,0,3664
937987,937986,"Insect Glaive",0,42000,230,0,"",0,"",0,"",0,0,"7.3.10.9.7.4.0 7.3.10.9.7.6.0 7.3.10.9.7.8.1",20,,,,,,,,,,,,2,0,0,3664
937988,937987,"Insect Glaive",0,56000,280,0,"",0,"",0,"",0,0,"5.3.14.11.6.5.1 5.3.14.11.6.5.1 5.3.14.11.6.5.1",20,,,,,,,,,,,,2,0,0,3664
937989,937988,"Insect Glaive",0,70000,300,0,"",0,"",0,"",0,0,"8.5.9.8.7.5.3 8.5.9.8.7.5.3 8.5.9.8.7.5.3",25,,,,,,,,,,,,3,0,1,3664
938241,0,"Insect Glaive",14000,0,150,0,"",0,"",0,"",0,0,"10.3.8.9.5.0.0 10.3.8.9.5.2.0 10.3.8.9.5.5.0",0,,,,,,,,,,,,1,0,0,3665
938242,938241,"Insect Glaive",0,28000,170,0,"",0,"",0,"",0,0,"6.6.3.5.10.10.0 6.6.3.5.10.12.0 6.6.3.5.10.15.0",0,,,,,,,,,,,,2,0,0,3665
938243,938242,"Insect Glaive",0,42000,200,0,"",0,"",0,"",0,0,"10.3.8.9.5.5.5 10.3.8.9.5.5.5 10.3.8.9.5.5.5",0,,,,,,,,,,,,2,0,0,3665
938244,938243,"Insect Glaive",0,56000,250,0,"",0,"",0,"",0,0,"8.9.8.2.8.3.7 8.9.8.2.8.3.7 8.9.8.2.8.3.7",0,,,,,,,,,,,,2,0,0,3665
938245,938244,"Insect Glaive",0,70000,290,0,"",0,"",0,"",0,0,"11.8.5.4.7.2.8 11.8.5.4.7.2.8 11.8.5.4.7.2.8",0,,,,,,,,,,,,2,0,1,3665
938497,0,"Insect Glaive",18000,0,260,0,"",0,"",0,"",0,0,"6.4.9.12.3.1.0 6.4.9.12.3.3.0 6.4.9.12.3.6.0",0,,,,,,,,,,,,0,0,0,3666
938498,938497,"Insect Glaive",0,36000,280,0,"",0,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",0,,,,,,,,,,,,0,0,0,3666
938499,938498,"Insect Glaive",0,54000,320,0,"",0,"",0,"",0,0,"9.2.9.13.5.7.0 9.2.9.13.5.7.0 9.2.9.13.5.7.0",0,,,,,,,,,,,,0,0,1,3666
983297,0,"Charge Blade",850,0,60,0,"",0,"",0,"",0,0,"9.4.2.0.0.0.0 9.4.4.0.0.0.0 9.4.7.0.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3841
983298,983297,"Charge Blade",0,1700,80,0,"",0,"",0,"",0,0,"6.5.4.0.0.0.0 6.5.6.0.0.0.0 6.5.9.0.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3841
983299,983298,"Charge Blade",0,2550,90,0,"",0,"",0,"",0,0,"6.4.10.0.0.0.0 6.4.12.0.0.0.0 6.4.12.3.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3841
983300,983299,"Charge Blade",0,3400,100,0,"",0,"",0,"",0,0,"7.3.4.6.0.0.0 7.3.4.8.0.0.0 7.3.4.11.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3841
983301,983300,"Charge Blade",0,4250,110,0,"",0,"",0,"",0,0,"7.6.4.8.0.0.0 7.6.4.10.0.0.0 7.6.4.13.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3841
983302,983301,"Charge Blade",0,12750,140,0,"",0,"",0,"",0,0,"7.3.4.16.0.0.0 7.3.4.16.2.0.0 7.3.4.16.5.0.0",0,,,Impact,,,,,,,,,1,0,0,3841
983303,983302,"Charge Blade",0,13600,170,0,"",0,"",0,"",0,0,"4.4.9.17.1.0.0 4.4.9.17.3.0.0 4.4.9.17.5.1.0",0,,,Impact,,,,,,,,,1,0,0,3841
983304,983303,"Charge Blade",0,14450,210,0,"",0,"",0,"",0,0,"8.7.4.14.2.0.0 8.7.4.14.4.0.0 8.7.4.14.5.2.0",0,,,Impact,,,,,,,,,1,0,0,3841
983305,983304,"Charge Blade",0,15300,240,0,"",0,"",0,"",0,0,"5.2.10.15.3.0.0 5.2.10.15.5.0.0 5.2.10.15.6.2.0",0,,,Impact,,,,,,,,,2,0,0,3841
983306,983305,"Charge Blade",0,16150,290,0,"",0,"",0,"",0,0,"7.4.5.15.7.2.0 7.4.5.15.7.4.0 7.4.5.15.7.7.0",0,,,Impact,,,,,,,,,2,0,0,3841
983307,983306,"Charge Blade",0,17000,320,0,"",0,"",0,"",0,0,"6.4.5.16.5.4.0 6.4.5.16.5.6.0 6.4.5.16.5.9.0",0,,,Impact,,,,,,,,,3,0,1,3841
983553,983301,"Charge Blade",0,2000,140,0,"",0,"",0,"",0,0,"6.4.5.15.0.0.0 6.4.5.16.1.0.0 6.4.5.16.4.0.0",0,,,Impact,,,,,,,,,0,0,0,3842
983554,983553,"Charge Blade",0,22000,150,0,"",0,"",0,"",0,0,"4.4.9.17.1.0.0 4.4.9.17.3.0.0 4.4.9.17.5.1.0",0,,,Impact,,,,,,,,,0,0,0,3842
983555,983554,"Charge Blade",0,24000,160,0,"",0,"",0,"",0,0,"7.6.4.16.2.0.0 7.6.4.16.4.0.0 7.6.4.16.6.1.0",0,,,Impact,,,,,,,,,0,0,0,3842
983556,983555,"Charge Blade",0,26000,180,0,"",0,"",0,"",0,0,"5.2.10.15.3.0.0 5.2.10.15.5.0.0 5.2.10.15.6.2.0",0,,,Impact,,,,,,,,,0,0,0,3842
983557,983556,"Charge Blade",0,28000,200,0,"",0,"",0,"",0,0,"6.4.5.16.4.0.0 6.4.5.16.5.1.0 6.4.5.16.5.4.0",0,,,Impact,,,,,,,,,0,0,0,3842
983558,983557,"Charge Blade",0,30000,220,0,"",0,"",0,"",0,0,"8.2.3.17.5.0.0 8.2.3.17.5.2.0 8.2.3.17.5.5.0",0,,,Impact,,,,,,,,,0,0,0,3842
983559,983558,"Charge Blade",0,32000,280,0,"",0,"",0,"",0,0,"8.7.3.14.5.3.0 8.7.3.14.5.5.0 8.7.3.14.5.8.0",0,,,Impact,,,,,,,,,0,0,0,3842
983560,983559,"Charge Blade",0,34000,330,0,"",0,"",0,"",0,0,"6.3.10.9.7.5.0 6.3.10.9.7.7.0 6.3.10.9.7.7.3",0,,,Impact,,,,,,,,,0,0,1,3842
983809,983302,"Charge Blade",13000,13000,170,0,Fire,12,"",0,"",0,0,"6.3.10.10.1.0.0 6.3.10.10.3.0.0 6.3.10.10.6.0.0",-10,,,Impact,,,,,,,,,1,0,0,3843
983810,983809,"Charge Blade",0,26000,200,0,Fire,14,"",0,"",0,0,"3.2.17.12.1.0.0 3.2.17.12.3.0.0 3.2.17.12.6.0.0",-10,,,Impact,,,,,,,,,1,0,0,3843
983811,983810,"Charge Blade",0,39000,230,0,Fire,16,"",0,"",0,0,"5.4.12.12.2.0.0 5.4.12.12.4.0.0 5.4.12.12.6.1.0",-10,,,Impact,,,,,,,,,1,0,0,3843
983812,983811,"Charge Blade",0,52000,280,0,Fire,18,"",0,"",0,0,"11.4.10.9.5.1.0 11.4.10.9.5.3.0 11.4.10.9.5.6.0",-10,,,Impact,,,,,,,,,2,0,0,3843
983813,983812,"Charge Blade",0,65000,340,0,Fire,20,"",0,"",0,0,"7.4.12.11.4.2.0 7.4.12.11.4.4.0 7.4.12.11.4.5.2",-10,,,Impact,,,,,,,,,2,0,1,3843
984065,983301,"Charge Blade",0,4000,130,0,Blastblight,16,"",0,"",0,0,"5.4.12.4.0.0.0 5.4.12.6.0.0.0 5.4.12.9.0.0.0",0,,,Impact,,,,,,,,,1,0,0,3844
984066,984065,"Charge Blade",0,44000,140,0,Blastblight,17,"",0,"",0,0,"5.4.12.9.0.0.0 5.4.12.11.0.0.0 5.4.12.12.2.0.0",0,,,Impact,,,,,,,,,1,0,0,3844
984067,984066,"Charge Blade",0,48000,160,0,Blastblight,18,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",0,,,Impact,,,,,,,,,1,0,0,3844
984068,984067,"Charge Blade",0,52000,180,0,Blastblight,19,"",0,"",0,0,"6.4.9.11.0.0.0 6.4.9.12.1.0.0 6.4.9.12.3.1.0",0,,,Impact,,,,,,,,,1,0,0,3844
984069,984068,"Charge Blade",0,56000,200,0,Blastblight,20,"",0,"",0,0,"5.3.15.12.0.0.0 5.3.15.12.2.0.0 5.3.15.12.3.2.0",0,,,Impact,,,,,,,,,1,0,0,3844
984070,984069,"Charge Blade",0,60000,290,0,Blastblight,22,"",0,"",0,0,"6.4.5.16.4.0.0 6.4.5.16.5.1.0 6.4.5.16.5.4.0",0,,,Impact,,,,,,,,,1,0,0,3844
984071,984070,"Charge Blade",0,64000,330,0,Blastblight,24,"",0,"",0,0,"3.2.17.12.6.0.0 3.2.17.12.7.1.0 3.2.17.12.7.3.1",0,,,Impact,,,,,,,,,1,0,1,3844
984321,984067,"Charge Blade",0,15000,150,0,Blastblight,22,"",0,"",0,0,"7.3.11.8.1.0.0 7.3.11.8.3.0.0 7.3.11.8.6.0.0",0,,,Impact,,,,,,,,,2,0,0,3845
984322,984321,"Charge Blade",0,30000,160,0,Blastblight,24,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",0,,,Impact,,,,,,,,,2,0,0,3845
984323,984322,"Charge Blade",0,45000,180,0,Blastblight,26,"",0,"",0,0,"10.7.3.12.3.0.0 10.7.3.12.5.0.0 10.7.3.12.7.1.0",0,,,Impact,,,,,,,,,2,0,0,3845
984324,984323,"Charge Blade",0,60000,260,0,Blastblight,27,"",0,"",0,0,"6.3.15.10.3.3.0 6.3.15.10.3.5.0 6.3.15.10.3.8.0",0,,,Impact,,,,,,,,,2,0,0,3845
984325,984324,"Charge Blade",0,75000,280,0,Blastblight,28,"",0,"",0,0,"11.5.6.12.2.4.0 11.5.6.12.2.6.0 11.5.6.12.2.7.2",0,,,Impact,,,,,,,,,2,0,0,3845
984326,984325,"Charge Blade",0,90000,310,0,Blastblight,30,"",0,"",0,0,"10.5.8.10.2.5.0 10.5.8.10.2.6.1 10.5.8.10.2.6.4",0,,,Impact,,,,,,,,,2,0,1,3845
984577,983300,"Charge Blade",0,2300,90,0,Water,10,"",0,"",0,10,"8.4.11.2.0.0.0 8.4.11.4.0.0.0 8.4.11.7.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3846
984578,984577,"Charge Blade",0,4600,100,0,Water,14,"",0,"",0,12,"10.3.8.4.0.0.0 10.3.8.6.0.0.0 10.3.8.9.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3846
984579,984578,"Charge Blade",0,6900,120,0,Water,16,"",0,"",0,14,"9.4.11.6.0.0.0 9.4.11.7.1.0.0 9.4.11.7.4.0.0",0,,,Impact,,,,,,,,,0,0,0,3846
984580,984579,"Charge Blade",0,29900,140,0,Water,17,"",0,"",0,15,"7.3.11.8.1.0.0 7.3.11.8.3.0.0 7.3.11.8.6.0.0",0,,,Impact,,,,,,,,,0,0,0,3846
984581,984580,"Charge Blade",0,32200,190,0,Water,18,"",0,"",0,16,"3.6.16.8.2.0.0 3.6.16.8.4.0.0 3.6.16.8.7.0.0",0,,,Impact,,,,,,,,,0,0,0,3846
984582,984581,"Charge Blade",0,34500,220,0,Water,20,"",0,"",0,18,"16.5.3.9.2.0.0 16.5.3.9.4.0.0 16.5.3.9.4.3.0",0,,,Impact,,,,,,,,,0,0,0,3846
984583,984582,"Charge Blade",0,36800,270,0,Water,22,"",0,"",0,22,"17.6.4.9.3.1.0 17.6.4.9.3.3.0 17.6.4.9.3.6.0",0,,,Impact,,,,,,,,,0,0,0,3846
984584,984583,"Charge Blade",0,39100,330,0,Water,24,"",0,"",0,25,"6.1.19.8.3.3.0 6.1.19.8.3.5.0 6.1.19.8.3.5.3",0,,,Impact,,,,,,,,,0,0,1,3846
984833,983299,"Charge Blade",0,1700,90,0,Poison,12,"",0,"",0,0,"7.6.4.3.0.0.0 7.6.4.5.0.0.0 7.6.4.8.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3847
984834,984833,"Charge Blade",0,3400,100,0,Poison,16,"",0,"",0,0,"5.7.8.5.0.0.0 5.7.8.7.0.0.0 5.7.8.10.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3847
984835,984834,"Charge Blade",0,5100,120,0,Poison,20,"",0,"",0,0,"10.5.8.7.0.0.0 10.5.8.9.0.0.0 10.5.8.10.2.0.0",0,,,Impact,,,,,,,,,1,0,0,3847
984836,984835,"Charge Blade",0,22100,140,0,Poison,24,"",0,"",0,0,"7.3.11.8.1.0.0 7.3.11.8.3.0.0 7.3.11.8.6.0.0",0,,,Impact,,,,,,,,,1,0,0,3847
984837,984836,"Charge Blade",0,23800,160,0,Poison,26,"",0,"",0,0,"3.2.17.12.1.0.0 3.2.17.12.3.0.0 3.2.17.12.6.0.0",0,,,Impact,,,,,,,,,1,0,0,3847
984838,984837,"Charge Blade",0,25500,190,0,Poison,28,"",0,"",0,0,"9.2.9.13.2.0.0 9.2.9.13.4.0.0 9.2.9.13.5.2.0",0,,,Impact,,,,,,,,,2,0,0,3847
984839,984838,"Charge Blade",0,27200,210,0,Poison,30,"",0,"",0,0,"8.7.3.14.3.0.0 8.7.3.14.5.0.0 8.7.3.14.5.3.0",0,,,Impact,,,,,,,,,2,0,0,3847
984840,984839,"Charge Blade",0,28900,240,0,Poison,32,"",0,"",0,0,"8.4.11.10.6.1.0 8.4.11.10.6.3.0 8.4.11.10.6.6.0",0,,,Impact,,,,,,,,,2,0,0,3847
984841,984840,"Charge Blade",0,30600,300,0,Poison,35,"",0,"",0,0,"5.5.13.7.7.3.0 5.5.13.7.7.5.0 5.5.13.7.7.6.2",0,,,Impact,,,,,,,,,2,0,1,3847
985089,0,"Charge Blade",1000,0,70,0,"",0,"",0,"",0,0,"6.3.6.0.0.0.0 6.3.8.0.0.0.0 6.3.10.1.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985090,985089,"Charge Blade",0,2000,80,0,"",0,"",0,"",0,0,"4.6.8.2.0.0.0 4.6.8.4.0.0.0 4.6.8.7.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985091,985090,"Charge Blade",0,3000,100,0,"",0,"",0,"",0,0,"4.4.9.3.0.0.0 4.4.9.5.0.0.0 4.4.9.8.0.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985092,985091,"Charge Blade",0,4000,120,0,"",0,"",0,"",0,0,"6.3.10.6.0.0.0 6.3.10.8.0.0.0 6.3.10.10.1.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985093,985092,"Charge Blade",0,5000,130,0,"",0,"",0,"",0,0,"11.5.6.8.0.0.0 11.5.6.10.0.0.0 11.5.6.12.1.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985094,985093,"Charge Blade",0,15000,150,0,"",0,"",0,"",0,0,"9.2.9.10.0.0.0 9.2.9.12.0.0.0 9.2.9.13.2.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985095,985094,"Charge Blade",0,16000,180,0,"",0,"",0,"",0,0,"6.4.5.15.0.0.0 6.4.5.16.1.0.0 6.4.5.16.4.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985096,985095,"Charge Blade",17000,17000,230,0,"",0,"",0,"",0,0,"8.2.3.17.0.0.0 8.2.3.17.2.0.0 8.2.3.17.5.0.0",0,,,Impact,,,,,,,,,0,0,0,3848
985097,985096,"Charge Blade",0,18000,250,0,"",0,"",0,"",0,0,"6.4.5.16.4.0.0 6.4.5.16.5.1.0 6.4.5.16.5.4.0",0,,,Impact,,,,,,,,,1,0,0,3848
985098,985097,"Charge Blade",0,19000,310,0,"",0,"",0,"",0,0,"5.3.10.9.8.0.0 5.3.10.9.8.2.0 5.3.10.9.8.5.0",0,,,Impact,,,,,,,,,1,0,0,3848
985099,985098,"Charge Blade",0,20000,340,0,"",0,"",0,"",0,0,"7.3.11.8.9.2.0 7.3.11.8.9.4.0 7.3.11.8.9.7.0",0,,,Impact,,,,,,,,,1,0,1,3848
985345,985094,"Charge Blade",0,12000,160,0,Ice,25,"",0,"",0,0,"12.2.4.7.0.0.0 12.2.4.9.0.0.0 12.2.4.9.3.0.0",-20,,,Element,,,,,,,,,1,0,0,3849
985346,985345,"Charge Blade",0,24000,170,0,Ice,27,"",0,"",0,0,"8.7.3.12.0.0.0 8.7.3.14.0.0.0 8.7.3.14.3.0.0",-20,,,Element,,,,,,,,,1,0,0,3849
985347,985346,"Charge Blade",0,36000,190,0,Ice,30,"",0,"",0,0,"7.8.3.11.1.0.0 7.8.3.11.3.0.0 7.8.3.11.5.1.0",-20,,,Element,,,,,,,,,1,0,0,3849
985348,985347,"Charge Blade",0,48000,220,0,Ice,32,"",0,"",0,0,"9.4.5.15.2.0.0 9.4.5.15.3.1.0 9.4.5.15.3.4.0",-15,,,Element,,,,,,,,,1,0,0,3849
985349,985348,"Charge Blade",0,60000,280,0,Ice,34,"",0,"",0,0,"6.4.5.16.4.0.0 6.4.5.16.5.1.0 6.4.5.16.5.4.0",-15,,,Element,,,,,,,,,1,0,0,3849
985350,985349,"Charge Blade",0,72000,340,0,Ice,37,"",0,"",0,0,"2.4.10.13.6.0.0 2.4.10.13.7.1.0 2.4.10.13.7.4.0",-15,,,Element,,,,,,,,,1,0,1,3849
985601,985346,"Charge Blade",0,14000,170,0,Ice,34,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",-10,,,Element,,,,,,,,,2,0,0,3850
985602,985601,"Charge Blade",0,28000,180,0,Ice,35,"",0,"",0,0,"10.7.3.12.3.0.0 10.7.3.12.5.0.0 10.7.3.12.7.1.0",-10,,,Element,,,,,,,,,2,0,0,3850
985603,985602,"Charge Blade",0,42000,200,0,Ice,36,"",0,"",0,0,"5.3.13.10.4.0.0 5.3.13.10.6.0.0 5.3.13.10.8.1.0",-10,,,Element,,,,,,,,,2,0,0,3850
985604,985603,"Charge Blade",0,56000,260,0,Ice,39,"",0,"",0,0,"11.4.10.9.5.1.0 11.4.10.9.5.3.0 11.4.10.9.5.6.0",-10,,,Element,,,,,,,,,3,0,0,3850
985605,985604,"Charge Blade",0,70000,290,0,Ice,42,"",0,"",0,0,"4.3.11.14.5.3.0 4.3.11.14.5.3.2 4.3.11.14.5.3.5",-10,,,Element,,,,,,,,,3,0,1,3850
985857,985091,"Charge Blade",1200,1200,100,0,"",0,"",0,"",0,10,"7.6.4.8.0.0.0 7.6.4.10.0.0.0 7.6.4.13.0.0.0",0,,,Impact,,,,,,,,,1,0,0,3851
985858,985857,"Charge Blade",0,2400,120,0,"",0,"",0,"",0,12,"8.7.4.11.0.0.0 8.7.4.13.0.0.0 8.7.4.14.2.0.0",0,,,Impact,,,,,,,,,1,0,0,3851
985859,985858,"Charge Blade",0,3600,130,0,"",0,"",0,"",0,14,"8.7.3.12.0.0.0 8.7.3.14.0.0.0 8.7.3.14.3.0.0",0,,,Impact,,,,,,,,,1,0,0,3851
985860,985859,"Charge Blade",0,15600,140,0,"",0,"",0,"",0,16,"7.8.3.11.1.0.0 7.8.3.11.3.0.0 7.8.3.11.5.1.0",0,,,Impact,,,,,,,,,2,0,0,3851
985861,985860,"Charge Blade",0,16800,160,0,"",0,"",0,"",0,18,"8.7.4.14.2.0.0 8.7.4.14.4.0.0 8.7.4.14.5.2.0",0,,,Impact,,,,,,,,,2,0,0,3851
985862,985861,"Charge Blade",0,18000,200,0,"",0,"",0,"",0,20,"8.7.3.14.3.0.0 8.7.3.14.5.0.0 8.7.3.14.5.3.0",0,,,Impact,,,,,,,,,3,0,0,3851
985863,985862,"Charge Blade",0,19200,250,0,"",0,"",0,"",0,25,"3.2.17.12.6.0.0 3.2.17.12.7.1.0 3.2.17.12.7.3.1",0,,,Impact,,,,,,,,,3,0,0,3851
985864,985863,"Charge Blade",0,20400,310,0,"",0,"",0,"",0,25,"5.2.10.15.6.2.0 5.2.10.15.6.4.0 5.2.10.15.6.4.3",0,,,Impact,,,,,,,,,3,0,1,3851
986113,985859,"Charge Blade",10000,10000,130,0,Thunder,24,"",0,"",0,0,"5.3.10.7.0.0.0 5.3.10.9.0.0.0 5.3.10.9.3.0.0",5,,,Element,,,,,,,,,1,0,0,3852
986114,986113,"Charge Blade",0,20000,150,0,Thunder,26,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",5,,,Element,,,,,,,,,1,0,0,3852
986115,986114,"Charge Blade",0,30000,180,0,Thunder,28,"",0,"",0,0,"5.3.15.12.0.0.0 5.3.15.12.2.0.0 5.3.15.12.3.2.0",5,,,Element,,,,,,,,,1,0,0,3852
986116,986115,"Charge Blade",40000,40000,210,0,Thunder,30,"",0,"",0,0,"11.5.6.12.1.0.0 11.5.6.12.2.1.0 11.5.6.12.2.4.0",5,,,Element,,,,,,,,,1,0,0,3852
986117,986116,"Charge Blade",0,50000,260,0,Thunder,32,"",0,"",0,0,"10.4.10.11.5.0.0 10.4.10.11.6.1.0 10.4.10.11.6.4.0",10,,,Element,,,,,,,,,1,0,0,3852
986118,986117,"Charge Blade",0,60000,310,0,Thunder,34,"",0,"",0,0,"8.5.9.8.7.3.0 8.5.9.8.7.5.0 8.5.9.8.7.5.3",10,,,Element,,,,,,,,,1,0,1,3852
986369,986114,"Charge Blade",0,12000,150,0,Thunder,34,"",0,"",0,0,"3.6.16.8.2.0.0 3.6.16.8.4.0.0 3.6.16.8.7.0.0",15,,,Element,,,,,,,,,2,0,0,3853
986370,986369,"Charge Blade",0,24000,160,0,Thunder,35,"",0,"",0,0,"9.7.8.8.3.0.0 9.7.8.8.5.0.0 9.7.8.8.6.2.0",15,,,Element,,,,,,,,,2,0,0,3853
986371,986370,"Charge Blade",0,36000,180,0,Thunder,37,"",0,"",0,0,"13.2.7.9.4.0.0 13.2.7.9.6.0.0 13.2.7.9.7.2.0",15,,,Element,,,,,,,,,2,0,0,3853
986372,986371,"Charge Blade",0,48000,260,0,Thunder,39,"",0,"",0,0,"11.4.10.9.5.1.0 11.4.10.9.5.3.0 11.4.10.9.5.6.0",15,,,Element,,,,,,,,,2,0,0,3853
